Interactor1	Interactor2	Complex.name	Complex.id	geneName1	geneName2	GATA4	TBX5	NKX25
Q13838	Q15637	Spliceosome	351	DDX39B	SF1	1	0	1
Q13838	Q15459	Spliceosome	351	DDX39B	SF3A1	1	0	1
Q13838	Q15428	Spliceosome	351	DDX39B	SF3A2	1	0	1
Q13838	Q12874	Spliceosome	351	DDX39B	SF3A3	1	0	1
Q13838	O75533	Spliceosome	351	DDX39B	SF3B1	1	0	1
Q13838	Q9Y3B4	Spliceosome	351	DDX39B	SF3B6	1	0	1
Q13838	Q13435	Spliceosome	351	DDX39B	SF3B2	1	0	1
Q13838	Q15393	Spliceosome	351	DDX39B	SF3B3	1	0	1
Q13838	Q15427	Spliceosome	351	DDX39B	SF3B4	1	0	1
Q13838	Q07955	Spliceosome	351	DDX39B	SRSF1	1	0	1
Q13838	Q05519	Spliceosome	351	DDX39B	NA	1	0	1
Q13838	Q01130	Spliceosome	351	DDX39B	SRSF2	1	0	1
Q13838	P84103	Spliceosome	351	DDX39B	SRSF3	1	0	1
Q13838	Q08170	Spliceosome	351	DDX39B	SRSF4	1	0	1
Q13838	Q13243	Spliceosome	351	DDX39B	SRSF5	1	0	1
Q13838	Q16629	Spliceosome	351	DDX39B	SRSF7	1	0	1
Q13838	P42285	Spliceosome	351	DDX39B	MTREX	1	0	1
Q13838	O95391	Spliceosome	351	DDX39B	SLU7	1	0	1
Q13838	O75940	Spliceosome	351	DDX39B	SMNDC1	1	0	1
Q13838	Q2TAY7	Spliceosome	351	DDX39B	SMU1	1	0	1
Q13838	O75643	Spliceosome	351	DDX39B	SNRNP200	1	0	1
Q13838	Q8WVK2	Spliceosome	351	DDX39B	NA	1	0	1
Q13838	Q96DI7	Spliceosome	351	DDX39B	SNRNP40	1	0	1
Q13838	P08621	Spliceosome	351	DDX39B	SNRNP70	1	0	1
Q13838	P09012	Spliceosome	351	DDX39B	SNRPA	1	0	1
Q13838	P09661	Spliceosome	351	DDX39B	SNRPA1	1	0	1
Q13838	P14678	Spliceosome	351	DDX39B	SNRPB	1	0	1
Q13838	P08579	Spliceosome	351	DDX39B	SNRPB2	1	0	1
Q13838	P09234	Spliceosome	351	DDX39B	SNRPC	1	0	1
Q13838	P62314	Spliceosome	351	DDX39B	SNRPD1	1	0	1
Q13838	P62316	Spliceosome	351	DDX39B	SNRPD2	1	0	1
Q13838	P62318	Spliceosome	351	DDX39B	SNRPD3	1	0	1
Q13838	P62304	Spliceosome	351	DDX39B	SNRPE	1	0	1
Q13838	P62306	Spliceosome	351	DDX39B	SNRPF	1	0	1
Q13838	P62308	Spliceosome	351	DDX39B	SNRPG	1	0	1
Q13838	Q13573	Spliceosome	351	DDX39B	SNW1	1	0	1
Q13838	Q96T58	Spliceosome	351	DDX39B	NA	1	0	1
Q13838	O15042	Spliceosome	351	DDX39B	U2SURP	1	0	1
Q13838	Q8IYB3	Spliceosome	351	DDX39B	SRRM1	1	0	1
Q13838	Q9UQ35	Spliceosome	351	DDX39B	SRRM2	1	0	1
Q13838	Q9BXP5	Spliceosome	351	DDX39B	SRRT	1	0	1
Q13838	Q13247	Spliceosome	351	DDX39B	SRSF6	1	0	1
Q13838	Q13242	Spliceosome	351	DDX39B	SRSF9	1	0	1
Q13838	O95926	Spliceosome	351	DDX39B	SYF2	1	0	1
Q13838	O14776	Spliceosome	351	DDX39B	TCERG1	1	0	1
Q13838	Q9UBB9	Spliceosome	351	DDX39B	TFIP11	1	0	1
Q13838	Q96FV9	Spliceosome	351	DDX39B	THOC1	1	0	1
Q13838	Q8NI27	Spliceosome	351	DDX39B	THOC2	1	0	1
Q13838	Q96J01	Spliceosome	351	DDX39B	THOC3	1	0	1
Q13838	Q86V81	Spliceosome	351	DDX39B	ALYREF	1	0	1
Q13838	Q13769	Spliceosome	351	DDX39B	THOC5	1	0	1
Q13838	Q86W42	Spliceosome	351	DDX39B	THOC6	1	0	1
Q13838	Q6I9Y2	Spliceosome	351	DDX39B	THOC7	1	0	1
Q13838	P62995	Spliceosome	351	DDX39B	TRA2B	1	0	1
Q13838	P83876	Spliceosome	351	DDX39B	NA	1	0	1
Q13838	Q01081	Spliceosome	351	DDX39B	U2AF1	1	0	1
Q13838	P26368	Spliceosome	351	DDX39B	U2AF2	1	0	1
Q13838	Q53GS9	Spliceosome	351	DDX39B	USP39	1	0	1
Q13838	Q9Y2W2	Spliceosome	351	DDX39B	WBP11	1	0	1
Q13838	Q15007	Spliceosome	351	DDX39B	WTAP	1	0	1
Q13838	Q9HCS7	Spliceosome	351	DDX39B	XAB2	1	0	1
Q13838	O43670	Spliceosome	351	DDX39B	NA	1	0	1
O75934	Q9BRD0	Spliceosome	351	BCAS2	NA	1	0	1
O75934	P41223	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9Y6A4	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q8WUQ7	Spliceosome	351	BCAS2	CACTIN	1	0	1
O75934	Q9BQ61	Spliceosome	351	BCAS2	NA	1	0	1
O75934	O95400	Spliceosome	351	BCAS2	NA	1	0	1
O75934	O60508	Spliceosome	351	BCAS2	CDC40	1	0	1
O75934	Q99459	Spliceosome	351	BCAS2	CDC5L	1	0	1
O75934	Q14011	Spliceosome	351	BCAS2	CIRBP	1	0	1
O75934	Q16630	Spliceosome	351	BCAS2	CPSF6	1	0	1
O75934	Q9NYV4	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9BZJ0	Spliceosome	351	BCAS2	CRNKL1	1	0	1
O75934	O95232	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q8WYA6	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9P013	Spliceosome	351	BCAS2	CWC15	1	0	1
O75934	Q9HCG8	Spliceosome	351	BCAS2	CWC22	1	0	1
O75934	Q92841	Spliceosome	351	BCAS2	DDX17	1	0	1
O75934	Q9BUQ8	Spliceosome	351	BCAS2	DDX23	1	0	1
O75934	O00571	Spliceosome	351	BCAS2	DDX3X	1	0	1
O75934	Q9UJV9	Spliceosome	351	BCAS2	DDX41	1	0	1
O75934	Q7L014	Spliceosome	351	BCAS2	DDX46	1	0	1
O75934	P17844	Spliceosome	351	BCAS2	DDX5	1	0	1
O75934	Q96DF8	Spliceosome	351	BCAS2	ESS2	1	0	1
O75934	O43143	Spliceosome	351	BCAS2	DHX15	1	0	1
O75934	O60231	Spliceosome	351	BCAS2	DHX16	1	0	1
O75934	Q92620	Spliceosome	351	BCAS2	DHX38	1	0	1
O75934	Q14562	Spliceosome	351	BCAS2	DHX8	1	0	1
O75934	Q08211	Spliceosome	351	BCAS2	DHX9	1	0	1
O75934	O75937	Spliceosome	351	BCAS2	DNAJC8	1	0	1
O75934	Q15029	Spliceosome	351	BCAS2	EFTUD2	1	0	1
O75934	P38919	Spliceosome	351	BCAS2	EIF4A3	1	0	1
O75934	Q4ZG51	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9Y5B6	Spliceosome	351	BCAS2	NA	1	0	1
O75934	O43719	Spliceosome	351	BCAS2	HTATSF1	1	0	1
O75934	O00425	Spliceosome	351	BCAS2	IGF2BP3	1	0	1
O75934	Q13123	Spliceosome	351	BCAS2	IK	1	0	1
O75934	Q9ULR0	Spliceosome	351	BCAS2	ISY1	1	0	1
O75934	Q69YN4	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9Y333	Spliceosome	351	BCAS2	LSM2	1	0	1
O75934	P62310	Spliceosome	351	BCAS2	LSM3	1	0	1
O75934	Q9Y4Z0	Spliceosome	351	BCAS2	LSM4	1	0	1
O75934	P62312	Spliceosome	351	BCAS2	LSM6	1	0	1
O75934	Q9UK45	Spliceosome	351	BCAS2	LSM7	1	0	1
O75934	P61326	Spliceosome	351	BCAS2	MAGOH	1	0	1
O75934	P55081	Spliceosome	351	BCAS2	MFAP1	1	0	1
O75934	Q9HCE1	Spliceosome	351	BCAS2	MOV10	1	0	1
O75934	Q09161	Spliceosome	351	BCAS2	NCBP1	1	0	1
O75934	P52298	Spliceosome	351	BCAS2	NCBP2	1	0	1
O75934	P55769	Spliceosome	351	BCAS2	SNU13	1	0	1
O75934	O43809	Spliceosome	351	BCAS2	NUDT21	1	0	1
O75934	P11940	Spliceosome	351	BCAS2	PABPC1	1	0	1
O75934	O43660	Spliceosome	351	BCAS2	PLRG1	1	0	1
O75934	Q9UNP9	Spliceosome	351	BCAS2	PPIE	1	0	1
O75934	O43447	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9Y3C6	Spliceosome	351	BCAS2	PPIL1	1	0	1
O75934	Q13356	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9H2H8	Spliceosome	351	BCAS2	PPIL3	1	0	1
O75934	O15355	Spliceosome	351	BCAS2	PPM1G	1	0	1
O75934	Q96BP3	Spliceosome	351	BCAS2	PPWD1	1	0	1
O75934	Q99633	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q9UMS4	Spliceosome	351	BCAS2	PRPF19	1	0	1
O75934	O43395	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q8WWY3	Spliceosome	351	BCAS2	NA	1	0	1
O75934	O43172	Spliceosome	351	BCAS2	NA	1	0	1
O75934	O75400	Spliceosome	351	BCAS2	PRPF40A	1	0	1
O75934	Q13523	Spliceosome	351	BCAS2	PRPF4B	1	0	1
O75934	O94906	Spliceosome	351	BCAS2	PRPF6	1	0	1
O75934	Q6P2Q9	Spliceosome	351	BCAS2	PRPF8	1	0	1
O75934	Q9UHX1	Spliceosome	351	BCAS2	PUF60	1	0	1
O75934	Q96T37	Spliceosome	351	BCAS2	RBM15	1	0	1
O75934	Q96I25	Spliceosome	351	BCAS2	RBM17	1	0	1
O75934	Q9NW64	Spliceosome	351	BCAS2	RBM22	1	0	1
O75934	P49756	Spliceosome	351	BCAS2	RBM25	1	0	1
O75934	Q14498	Spliceosome	351	BCAS2	RBM39	1	0	1
O75934	Q9Y5S9	Spliceosome	351	BCAS2	RBM8A	1	0	1
O75934	Q15287	Spliceosome	351	BCAS2	RNPS1	1	0	1
O75934	O43290	Spliceosome	351	BCAS2	SART1	1	0	1
O75934	Q15637	Spliceosome	351	BCAS2	SF1	1	0	1
O75934	Q15459	Spliceosome	351	BCAS2	SF3A1	1	0	1
O75934	Q15428	Spliceosome	351	BCAS2	SF3A2	1	0	1
O75934	Q12874	Spliceosome	351	BCAS2	SF3A3	1	0	1
O75934	O75533	Spliceosome	351	BCAS2	SF3B1	1	0	1
O75934	Q9Y3B4	Spliceosome	351	BCAS2	SF3B6	1	0	1
O75934	Q13435	Spliceosome	351	BCAS2	SF3B2	1	0	1
O75934	Q15393	Spliceosome	351	BCAS2	SF3B3	1	0	1
O75934	Q15427	Spliceosome	351	BCAS2	SF3B4	1	0	1
O75934	Q07955	Spliceosome	351	BCAS2	SRSF1	1	0	1
O75934	Q05519	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q01130	Spliceosome	351	BCAS2	SRSF2	1	0	1
O75934	P84103	Spliceosome	351	BCAS2	SRSF3	1	0	1
O75934	Q08170	Spliceosome	351	BCAS2	SRSF4	1	0	1
O75934	Q13243	Spliceosome	351	BCAS2	SRSF5	1	0	1
O75934	Q16629	Spliceosome	351	BCAS2	SRSF7	1	0	1
O75934	P42285	Spliceosome	351	BCAS2	MTREX	1	0	1
O75934	O95391	Spliceosome	351	BCAS2	SLU7	1	0	1
O75934	O75940	Spliceosome	351	BCAS2	SMNDC1	1	0	1
O75934	Q2TAY7	Spliceosome	351	BCAS2	SMU1	1	0	1
O75934	O75643	Spliceosome	351	BCAS2	SNRNP200	1	0	1
O75934	Q8WVK2	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q96DI7	Spliceosome	351	BCAS2	SNRNP40	1	0	1
O75934	P08621	Spliceosome	351	BCAS2	SNRNP70	1	0	1
O75934	P09012	Spliceosome	351	BCAS2	SNRPA	1	0	1
O75934	P09661	Spliceosome	351	BCAS2	SNRPA1	1	0	1
O75934	P14678	Spliceosome	351	BCAS2	SNRPB	1	0	1
O75934	P08579	Spliceosome	351	BCAS2	SNRPB2	1	0	1
O75934	P09234	Spliceosome	351	BCAS2	SNRPC	1	0	1
O75934	P62314	Spliceosome	351	BCAS2	SNRPD1	1	0	1
O75934	P62316	Spliceosome	351	BCAS2	SNRPD2	1	0	1
O75934	P62318	Spliceosome	351	BCAS2	SNRPD3	1	0	1
O75934	P62304	Spliceosome	351	BCAS2	SNRPE	1	0	1
O75934	P62306	Spliceosome	351	BCAS2	SNRPF	1	0	1
O75934	P62308	Spliceosome	351	BCAS2	SNRPG	1	0	1
O75934	Q13573	Spliceosome	351	BCAS2	SNW1	1	0	1
O75934	Q96T58	Spliceosome	351	BCAS2	NA	1	0	1
O75934	O15042	Spliceosome	351	BCAS2	U2SURP	1	0	1
O75934	Q8IYB3	Spliceosome	351	BCAS2	SRRM1	1	0	1
O75934	Q9UQ35	Spliceosome	351	BCAS2	SRRM2	1	0	1
O75934	Q9BXP5	Spliceosome	351	BCAS2	SRRT	1	0	1
O75934	Q13247	Spliceosome	351	BCAS2	SRSF6	1	0	1
O75934	Q13242	Spliceosome	351	BCAS2	SRSF9	1	0	1
O75934	O95926	Spliceosome	351	BCAS2	SYF2	1	0	1
O75934	O14776	Spliceosome	351	BCAS2	TCERG1	1	0	1
O75934	Q9UBB9	Spliceosome	351	BCAS2	TFIP11	1	0	1
O75934	Q96FV9	Spliceosome	351	BCAS2	THOC1	1	0	1
O75934	Q8NI27	Spliceosome	351	BCAS2	THOC2	1	0	1
O75934	Q96J01	Spliceosome	351	BCAS2	THOC3	1	0	1
O75934	Q86V81	Spliceosome	351	BCAS2	ALYREF	1	0	1
O75934	Q13769	Spliceosome	351	BCAS2	THOC5	1	0	1
O75934	Q86W42	Spliceosome	351	BCAS2	THOC6	1	0	1
O75934	Q6I9Y2	Spliceosome	351	BCAS2	THOC7	1	0	1
O75934	P62995	Spliceosome	351	BCAS2	TRA2B	1	0	1
O75934	P83876	Spliceosome	351	BCAS2	NA	1	0	1
O75934	Q01081	Spliceosome	351	BCAS2	U2AF1	1	0	1
O75934	P26368	Spliceosome	351	BCAS2	U2AF2	1	0	1
O75934	Q53GS9	Spliceosome	351	BCAS2	USP39	1	0	1
O75934	Q9Y2W2	Spliceosome	351	BCAS2	WBP11	1	0	1
O75934	Q15007	Spliceosome	351	BCAS2	WTAP	1	0	1
O75934	Q9HCS7	Spliceosome	351	BCAS2	XAB2	1	0	1
O75934	O43670	Spliceosome	351	BCAS2	NA	1	0	1
Q9BRD0	P41223	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9Y6A4	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q8WUQ7	Spliceosome	351	NA	CACTIN	1	0	1
Q9BRD0	Q9BQ61	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	O95400	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	O60508	Spliceosome	351	NA	CDC40	1	0	1
Q9BRD0	Q99459	Spliceosome	351	NA	CDC5L	1	0	1
Q9BRD0	Q14011	Spliceosome	351	NA	CIRBP	1	0	1
Q9BRD0	Q16630	Spliceosome	351	NA	CPSF6	1	0	1
Q9BRD0	Q9NYV4	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9BZJ0	Spliceosome	351	NA	CRNKL1	1	0	1
Q9BRD0	O95232	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q8WYA6	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9P013	Spliceosome	351	NA	CWC15	1	0	1
Q9BRD0	Q9HCG8	Spliceosome	351	NA	CWC22	1	0	1
Q9BRD0	Q92841	Spliceosome	351	NA	DDX17	1	0	1
Q9BRD0	Q9BUQ8	Spliceosome	351	NA	DDX23	1	0	1
Q9BRD0	O00571	Spliceosome	351	NA	DDX3X	1	0	1
Q9BRD0	Q9UJV9	Spliceosome	351	NA	DDX41	1	0	1
Q9BRD0	Q7L014	Spliceosome	351	NA	DDX46	1	0	1
Q9BRD0	P17844	Spliceosome	351	NA	DDX5	1	0	1
Q9BRD0	Q96DF8	Spliceosome	351	NA	ESS2	1	0	1
Q9BRD0	O43143	Spliceosome	351	NA	DHX15	1	0	1
Q9BRD0	O60231	Spliceosome	351	NA	DHX16	1	0	1
Q9BRD0	Q92620	Spliceosome	351	NA	DHX38	1	0	1
Q9BRD0	Q14562	Spliceosome	351	NA	DHX8	1	0	1
Q9BRD0	Q08211	Spliceosome	351	NA	DHX9	1	0	1
Q9BRD0	O75937	Spliceosome	351	NA	DNAJC8	1	0	1
Q9BRD0	Q15029	Spliceosome	351	NA	EFTUD2	1	0	1
Q9BRD0	P38919	Spliceosome	351	NA	EIF4A3	1	0	1
Q9BRD0	Q4ZG51	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9Y5B6	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	O43719	Spliceosome	351	NA	HTATSF1	1	0	1
Q9BRD0	O00425	Spliceosome	351	NA	IGF2BP3	1	0	1
Q9BRD0	Q13123	Spliceosome	351	NA	IK	1	0	1
Q9BRD0	Q9ULR0	Spliceosome	351	NA	ISY1	1	0	1
Q9BRD0	Q69YN4	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9Y333	Spliceosome	351	NA	LSM2	1	0	1
Q9BRD0	P62310	Spliceosome	351	NA	LSM3	1	0	1
Q9BRD0	Q9Y4Z0	Spliceosome	351	NA	LSM4	1	0	1
Q9BRD0	P62312	Spliceosome	351	NA	LSM6	1	0	1
Q9BRD0	Q9UK45	Spliceosome	351	NA	LSM7	1	0	1
Q9BRD0	P61326	Spliceosome	351	NA	MAGOH	1	0	1
Q9BRD0	P55081	Spliceosome	351	NA	MFAP1	1	0	1
Q9BRD0	Q9HCE1	Spliceosome	351	NA	MOV10	1	0	1
Q9BRD0	Q09161	Spliceosome	351	NA	NCBP1	1	0	1
Q9BRD0	P52298	Spliceosome	351	NA	NCBP2	1	0	1
Q9BRD0	P55769	Spliceosome	351	NA	SNU13	1	0	1
Q9BRD0	O43809	Spliceosome	351	NA	NUDT21	1	0	1
Q9BRD0	P11940	Spliceosome	351	NA	PABPC1	1	0	1
Q9BRD0	O43660	Spliceosome	351	NA	PLRG1	1	0	1
Q9BRD0	Q9UNP9	Spliceosome	351	NA	PPIE	1	0	1
Q9BRD0	O43447	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9Y3C6	Spliceosome	351	NA	PPIL1	1	0	1
Q9BRD0	Q13356	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9H2H8	Spliceosome	351	NA	PPIL3	1	0	1
Q9BRD0	O15355	Spliceosome	351	NA	PPM1G	1	0	1
Q9BRD0	Q96BP3	Spliceosome	351	NA	PPWD1	1	0	1
Q9BRD0	Q99633	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q9UMS4	Spliceosome	351	NA	PRPF19	1	0	1
Q9BRD0	O43395	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q8WWY3	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	O43172	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	O75400	Spliceosome	351	NA	PRPF40A	1	0	1
Q9BRD0	Q13523	Spliceosome	351	NA	PRPF4B	1	0	1
Q9BRD0	O94906	Spliceosome	351	NA	PRPF6	1	0	1
Q9BRD0	Q6P2Q9	Spliceosome	351	NA	PRPF8	1	0	1
Q9BRD0	Q9UHX1	Spliceosome	351	NA	PUF60	1	0	1
Q9BRD0	Q96T37	Spliceosome	351	NA	RBM15	1	0	1
Q9BRD0	Q96I25	Spliceosome	351	NA	RBM17	1	0	1
Q9BRD0	Q9NW64	Spliceosome	351	NA	RBM22	1	0	1
Q9BRD0	P49756	Spliceosome	351	NA	RBM25	1	0	1
Q9BRD0	Q14498	Spliceosome	351	NA	RBM39	1	0	1
Q9BRD0	Q9Y5S9	Spliceosome	351	NA	RBM8A	1	0	1
Q9BRD0	Q15287	Spliceosome	351	NA	RNPS1	1	0	1
Q9BRD0	O43290	Spliceosome	351	NA	SART1	1	0	1
Q9BRD0	Q15637	Spliceosome	351	NA	SF1	1	0	1
Q9BRD0	Q15459	Spliceosome	351	NA	SF3A1	1	0	1
Q9BRD0	Q15428	Spliceosome	351	NA	SF3A2	1	0	1
Q9BRD0	Q12874	Spliceosome	351	NA	SF3A3	1	0	1
Q9BRD0	O75533	Spliceosome	351	NA	SF3B1	1	0	1
Q9BRD0	Q9Y3B4	Spliceosome	351	NA	SF3B6	1	0	1
Q9BRD0	Q13435	Spliceosome	351	NA	SF3B2	1	0	1
Q9BRD0	Q15393	Spliceosome	351	NA	SF3B3	1	0	1
Q9BRD0	Q15427	Spliceosome	351	NA	SF3B4	1	0	1
Q9BRD0	Q07955	Spliceosome	351	NA	SRSF1	1	0	1
Q9BRD0	Q05519	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q01130	Spliceosome	351	NA	SRSF2	1	0	1
Q9BRD0	P84103	Spliceosome	351	NA	SRSF3	1	0	1
Q9BRD0	Q08170	Spliceosome	351	NA	SRSF4	1	0	1
Q9BRD0	Q13243	Spliceosome	351	NA	SRSF5	1	0	1
Q9BRD0	Q16629	Spliceosome	351	NA	SRSF7	1	0	1
Q9BRD0	P42285	Spliceosome	351	NA	MTREX	1	0	1
Q9BRD0	O95391	Spliceosome	351	NA	SLU7	1	0	1
Q9BRD0	O75940	Spliceosome	351	NA	SMNDC1	1	0	1
Q9BRD0	Q2TAY7	Spliceosome	351	NA	SMU1	1	0	1
Q9BRD0	O75643	Spliceosome	351	NA	SNRNP200	1	0	1
Q9BRD0	Q8WVK2	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q96DI7	Spliceosome	351	NA	SNRNP40	1	0	1
Q9BRD0	P08621	Spliceosome	351	NA	SNRNP70	1	0	1
Q9BRD0	P09012	Spliceosome	351	NA	SNRPA	1	0	1
Q9BRD0	P09661	Spliceosome	351	NA	SNRPA1	1	0	1
Q9BRD0	P14678	Spliceosome	351	NA	SNRPB	1	0	1
Q9BRD0	P08579	Spliceosome	351	NA	SNRPB2	1	0	1
Q9BRD0	P09234	Spliceosome	351	NA	SNRPC	1	0	1
Q9BRD0	P62314	Spliceosome	351	NA	SNRPD1	1	0	1
Q9BRD0	P62316	Spliceosome	351	NA	SNRPD2	1	0	1
Q9BRD0	P62318	Spliceosome	351	NA	SNRPD3	1	0	1
Q9BRD0	P62304	Spliceosome	351	NA	SNRPE	1	0	1
Q9BRD0	P62306	Spliceosome	351	NA	SNRPF	1	0	1
Q9BRD0	P62308	Spliceosome	351	NA	SNRPG	1	0	1
Q9BRD0	Q13573	Spliceosome	351	NA	SNW1	1	0	1
Q9BRD0	Q96T58	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	O15042	Spliceosome	351	NA	U2SURP	1	0	1
Q9BRD0	Q8IYB3	Spliceosome	351	NA	SRRM1	1	0	1
Q9BRD0	Q9UQ35	Spliceosome	351	NA	SRRM2	1	0	1
Q9BRD0	Q9BXP5	Spliceosome	351	NA	SRRT	1	0	1
Q9BRD0	Q13247	Spliceosome	351	NA	SRSF6	1	0	1
Q9BRD0	Q13242	Spliceosome	351	NA	SRSF9	1	0	1
Q9BRD0	O95926	Spliceosome	351	NA	SYF2	1	0	1
Q9BRD0	O14776	Spliceosome	351	NA	TCERG1	1	0	1
Q9BRD0	Q9UBB9	Spliceosome	351	NA	TFIP11	1	0	1
Q9BRD0	Q96FV9	Spliceosome	351	NA	THOC1	1	0	1
Q9BRD0	Q8NI27	Spliceosome	351	NA	THOC2	1	0	1
Q9BRD0	Q96J01	Spliceosome	351	NA	THOC3	1	0	1
Q9BRD0	Q86V81	Spliceosome	351	NA	ALYREF	1	0	1
Q9BRD0	Q13769	Spliceosome	351	NA	THOC5	1	0	1
Q9BRD0	Q86W42	Spliceosome	351	NA	THOC6	1	0	1
Q9BRD0	Q6I9Y2	Spliceosome	351	NA	THOC7	1	0	1
Q9BRD0	P62995	Spliceosome	351	NA	TRA2B	1	0	1
Q9BRD0	P83876	Spliceosome	351	NA	NA	1	0	1
Q9BRD0	Q01081	Spliceosome	351	NA	U2AF1	1	0	1
Q9BRD0	P26368	Spliceosome	351	NA	U2AF2	1	0	1
Q9BRD0	Q53GS9	Spliceosome	351	NA	USP39	1	0	1
Q9BRD0	Q9Y2W2	Spliceosome	351	NA	WBP11	1	0	1
Q9BRD0	Q15007	Spliceosome	351	NA	WTAP	1	0	1
Q9BRD0	Q9HCS7	Spliceosome	351	NA	XAB2	1	0	1
Q9BRD0	O43670	Spliceosome	351	NA	NA	1	0	1
P41223	Q9Y6A4	Spliceosome	351	NA	NA	1	0	1
P41223	Q8WUQ7	Spliceosome	351	NA	CACTIN	1	0	1
P41223	Q9BQ61	Spliceosome	351	NA	NA	1	0	1
P41223	O95400	Spliceosome	351	NA	NA	1	0	1
P41223	O60508	Spliceosome	351	NA	CDC40	1	0	1
P41223	Q99459	Spliceosome	351	NA	CDC5L	1	0	1
P41223	Q14011	Spliceosome	351	NA	CIRBP	1	0	1
P41223	Q16630	Spliceosome	351	NA	CPSF6	1	0	1
P41223	Q9NYV4	Spliceosome	351	NA	NA	1	0	1
P41223	Q9BZJ0	Spliceosome	351	NA	CRNKL1	1	0	1
P41223	O95232	Spliceosome	351	NA	NA	1	0	1
P41223	Q8WYA6	Spliceosome	351	NA	NA	1	0	1
P41223	Q9P013	Spliceosome	351	NA	CWC15	1	0	1
P41223	Q9HCG8	Spliceosome	351	NA	CWC22	1	0	1
P41223	Q92841	Spliceosome	351	NA	DDX17	1	0	1
P41223	Q9BUQ8	Spliceosome	351	NA	DDX23	1	0	1
P41223	O00571	Spliceosome	351	NA	DDX3X	1	0	1
P41223	Q9UJV9	Spliceosome	351	NA	DDX41	1	0	1
P41223	Q7L014	Spliceosome	351	NA	DDX46	1	0	1
P41223	P17844	Spliceosome	351	NA	DDX5	1	0	1
P41223	Q96DF8	Spliceosome	351	NA	ESS2	1	0	1
P41223	O43143	Spliceosome	351	NA	DHX15	1	0	1
P41223	O60231	Spliceosome	351	NA	DHX16	1	0	1
P41223	Q92620	Spliceosome	351	NA	DHX38	1	0	1
P41223	Q14562	Spliceosome	351	NA	DHX8	1	0	1
P41223	Q08211	Spliceosome	351	NA	DHX9	1	0	1
P41223	O75937	Spliceosome	351	NA	DNAJC8	1	0	1
P41223	Q15029	Spliceosome	351	NA	EFTUD2	1	0	1
P41223	P38919	Spliceosome	351	NA	EIF4A3	1	0	1
P41223	Q4ZG51	Spliceosome	351	NA	NA	1	0	1
P41223	Q9Y5B6	Spliceosome	351	NA	NA	1	0	1
P41223	O43719	Spliceosome	351	NA	HTATSF1	1	0	1
P41223	O00425	Spliceosome	351	NA	IGF2BP3	1	0	1
P41223	Q13123	Spliceosome	351	NA	IK	1	0	1
P41223	Q9ULR0	Spliceosome	351	NA	ISY1	1	0	1
P41223	Q69YN4	Spliceosome	351	NA	NA	1	0	1
P41223	Q9Y333	Spliceosome	351	NA	LSM2	1	0	1
P41223	P62310	Spliceosome	351	NA	LSM3	1	0	1
P41223	Q9Y4Z0	Spliceosome	351	NA	LSM4	1	0	1
P41223	P62312	Spliceosome	351	NA	LSM6	1	0	1
P41223	Q9UK45	Spliceosome	351	NA	LSM7	1	0	1
P41223	P61326	Spliceosome	351	NA	MAGOH	1	0	1
P41223	P55081	Spliceosome	351	NA	MFAP1	1	0	1
P41223	Q9HCE1	Spliceosome	351	NA	MOV10	1	0	1
P41223	Q09161	Spliceosome	351	NA	NCBP1	1	0	1
P41223	P52298	Spliceosome	351	NA	NCBP2	1	0	1
P41223	P55769	Spliceosome	351	NA	SNU13	1	0	1
P41223	O43809	Spliceosome	351	NA	NUDT21	1	0	1
